담당자명,거래처명,품목명,RX 총Net매출(VAT제외)
이지형,김곤의원,아모잘탄정5/100밀리그램,0.0
이지형,삼성서울가정의원,아모잘탄정5/100밀리그램,151200.0
이지형,별이랑청담신경과의원,아모잘탄정5/100밀리그램,25200.0
이지형,연세정내과의원,아모잘탄정5/100밀리그램,126000.0
이지형,센트럴내과의원,아모잘탄정5/100밀리그램,57304.8
이지형,서울의원,아모잘탄정5/100밀리그램,0.0
이지형,봄빛의원,아모잘탄정5/100밀리그램,126000.0
이지형,미사한내과의원,아모잘탄정5/100밀리그램,252000.0
이지형,삼성WE내과의원,아모잘탄정5/100밀리그램,75600.0
이지형,365삼성메디컬의원,아모잘탄정5/100밀리그램,75600.0
이지형,감일성모내과의원,아모잘탄정5/100밀리그램,252000.0
이지형,구리시보건소,아모잘탄정5/100밀리그램,0.0
이지형,구리속편한내과의원,아모잘탄정5/100밀리그램,126000.0
이지형,감일든든한내과의원,아모잘탄정5/100밀리그램,23520.0
이지형,구리황내과의원,아모잘탄정5/100밀리그램,267422.4
이지형,박지영내과의원,아모잘탄정5/100밀리그램,75600.0
이지형,서울본내과의원,아모잘탄정5/50밀리그램,146427.2727272727
이지형,연세편한내과의원,아모잘탄정5/50밀리그램,334690.90909090906
이지형,하남웰니스내과의원,아모잘탄정5/50밀리그램,992219.0909090908
이지형,구리황내과의원,아모잘탄정5/50밀리그램,1108861.661818182
이지형,센트럴내과의원,아모잘탄정5/50밀리그램,583500.1309090909
이지형,위례연세내과의원,아모잘탄정5/50밀리그램,167345.45454545453
이지형,미사한내과의원,아모잘탄정5/50밀리그램,1610700.0
이지형,백외과의원,아모잘탄정5/50밀리그램,0.0
이지형,무지개연합의원,아모잘탄정5/50밀리그램,20918.181818181816
이지형,삼성서울가정의원,아모잘탄정5/50밀리그램,83672.72727272726
이지형,반내과의원,아모잘탄정5/50밀리그램,584314.5454545455
이지형,연세정내과의원,아모잘탄정5/50밀리그램,439281.8181818182
이지형,감일든든한내과의원,아모잘탄정5/50밀리그램,522954.5454545455
이지형,박지영내과의원,아모잘탄정5/50밀리그램,355609.0909090909
이지형,서울의원,아모잘탄정5/50밀리그램,83672.72727272726
이지형,구리속편한내과의원,아모잘탄정5/50밀리그램,418363.6363636364
이지형,아산바른내과의원,아모잘탄정5/50밀리그램,177107.2727272727
이지형,365삼성메디컬의원,아모잘탄정5/50밀리그램,104590.90909090907
이지형,구리시보건소,아모잘탄정5/50밀리그램,27193.636363636364
이지형,삼성WE내과의원,아모잘탄정5/50밀리그램,596168.1818181818
이지형,김곤의원,아모잘탄정5/50밀리그램,62754.545454545456
이지형,위례도담소아청소년과의원,아모잘탄정5/50밀리그램,62754.545454545456
이지형,별이랑청담신경과의원,아모잘탄정5/50밀리그램,90645.45454545454
이지형,느티나무의료복지사회적협동조합느티나무의원,아모잘탄정5/50밀리그램,125509.0909090909
이지형,봄빛의원,아모잘탄정5/50밀리그램,62754.545454545456
이지형,미사나무내과의원,아모잘탄정5/50밀리그램,104590.90909090907
이지형,미사아산내과의원,아모잘탄정5/50밀리그램,104590.90909090907
이지형,감일성모내과의원,아모잘탄정5/50밀리그램,616389.0909090908
이지형,고운속내과의원,아모잘탄정5/50밀리그램,20918.181818181816
이지형,하남웰니스내과의원,아모잘탄큐정5/100/5밀리그램,29700.0
이지형,미사한내과의원,아모잘탄큐정5/100/5밀리그램,207900.0
이지형,미사나무내과의원,아모잘탄큐정5/100/5밀리그램,59400.0
이지형,구리속편한내과의원,아모잘탄큐정5/100/5밀리그램,59400.0
이지형,서울의원,아모잘탄큐정5/100/5밀리그램,0.0
이지형,감일성모내과의원,아모잘탄큐정5/100/10밀리그램,36954.545454545456
이지형,서울의원,아모잘탄큐정5/50/10밀리그램,0.0
이지형,박지영내과의원,아모잘탄큐정5/50/10밀리그램,66981.81818181818
이지형,구리황내과의원,아모잘탄큐정5/50/10밀리그램,50772.21818181818
이지형,연세정내과의원,아모잘탄큐정5/50/20밀리그램,71018.18181818181
이지형,구리속편한내과의원,아모잘탄큐정5/50/20밀리그램,71018.18181818181
이지형,하남웰니스내과의원,아모잘탄큐정5/50/5밀리그램,78709.09090909091
이지형,연세정내과의원,아모잘탄큐정5/50/5밀리그램,26236.36363636364
이지형,김곤의원,아모잘탄큐정5/50/5밀리그램,0.0
이지형,미사나무내과의원,아모잘탄큐정5/50/5밀리그램,131181.81818181818
이지형,위례연세내과의원,아모잘탄큐정5/50/5밀리그램,26236.36363636364
이지형,구리황내과의원,아모잘탄큐정5/50/5밀리그램,59661.490909090906
이지형,박지영내과의원,아모잘탄큐정5/50/5밀리그램,26236.36363636364
이지형,감일성모내과의원,아모잘탄큐정5/50/5밀리그램,524727.2727272727
이지형,서울의원,아모잘탄큐정5/50/5밀리그램,0.0
이지형,미사한내과의원,아모잘탄큐정5/50/5밀리그램,393545.4545454546
이지형,봄빛의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이지형,구리시보건소,아모잘탄플러스정5/50/12.5밀리그램,0.0
이지형,아산바른내과의원,아모잘탄플러스정5/50/12.5밀리그램,133036.36363636365
이지형,삼성WE내과의원,아모잘탄플러스정5/50/12.5밀리그램,66518.18181818181
이지형,삼성서울가정의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이지형,감일든든한내과의원,아모잘탄플러스정5/50/12.5밀리그램,66518.18181818181
이지형,서울의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이지형,구리황내과의원,아모잘탄플러스정5/50/12.5밀리그램,151262.34545454543
이지형,미사나무내과의원,아모잘탄플러스정5/50/12.5밀리그램,22172.727272727272
이지형,구리속편한내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이지형,미사아산내과의원,아모잘탄플러스정5/50/12.5밀리그램,22172.727272727272
이지형,365삼성메디컬의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이지형,반내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이지형,하남웰니스내과의원,아모잘탄플러스정5/50/12.5밀리그램,66518.18181818181
이지형,센트럴내과의원,아모잘탄플러스정5/50/12.5밀리그램,84034.63636363635
이지형,연세정내과의원,아모잘탄플러스정5/50/12.5밀리그램,88690.90909090909
이지형,연세편한내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이지형,위례연세내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이지형,김곤의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이지형,무지개연합의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이지형,감일성모내과의원,아모잘탄플러스정5/50/12.5밀리그램,155209.0909090909
이지형,삼성서울가정의원,아모잘탄플러스정5/100/12.5밀리그램,159381.81818181818
이지형,구리황내과의원,아모잘탄플러스정5/100/12.5밀리그램,201352.36363636365
이지형,미사아산내과의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
이지형,감일성모내과의원,아모잘탄플러스정5/100/12.5밀리그램,172663.63636363635
이지형,365삼성메디컬의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이지형,박지영내과의원,아모잘탄플러스정5/100/12.5밀리그램,26563.636363636364
이지형,서울의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
이지형,센트럴내과의원,아모잘탄플러스정5/100/12.5밀리그램,60405.70909090909
이지형,반내과의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
이지형,미사한내과의원,아모잘탄플러스정5/100/12.5밀리그램,318763.6363636364
이지형,감일든든한내과의원,아모잘탄플러스정5/100/12.5밀리그램,88545.45454545454
이지형,연세편한내과의원,아모잘탄플러스정5/100/12.5밀리그램,132818.1818181818
이지형,위례연세내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이지형,하남웰니스내과의원,아모잘탄플러스정5/100/12.5밀리그램,185945.45454545453
이지형,봄빛의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이지형,구리황내과의원,아모잘탄플러스정5/100/25밀리그램,20424.654545454545
이지형,봄빛의원,아모잘탄플러스정5/100/25밀리그램,8981.818181818182
이지형,감일성모내과의원,아모잘탄플러스정5/100/25밀리그램,107781.81818181818
이지형,구리속편한내과의원,아모잘탄플러스정5/100/25밀리그램,53890.90909090909
이지형,하남웰니스내과의원,아모잘탄엑스큐정 5/100/5/10mg,46745.45454545455
이지형,하남웰니스내과의원,아모잘탄엑스큐정 5/50/5/10mg,180686.36363636365
이지형,365삼성메디컬의원,아모잘탄엑스큐정 5/50/5/10mg,0.0
이지형,하남웰니스내과의원,아모잘탄엑스큐정 5/50/10/10mg,51763.63636363636
이창준A,명문내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,우리들내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,해맑은내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,삼성굿모닝의원,아모잘탄정10/50밀리그램,0.0
이창준A,수지아산내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,수지중앙내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,수지본내과의원,아모잘탄정10/50밀리그램,30081.81818181818
이창준A,현내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,으뜸가정의학과의원,아모잘탄정10/50밀리그램,0.0
이창준A,편한내과의원,아모잘탄정10/50밀리그램,0.0
이창준A,김진영내과,아모잘탄정10/50밀리그램,0.0
이창준A,수지엘내과의원,아모잘탄정10/50밀리그램,30081.81818181818
이창준A,수지21세기의원,아모잘탄정10/50밀리그램,0.0
이창준A,한마음내과영상의학과의원,아모잘탄정10/50밀리그램,120327.27272727272
이창준A,수지21세기의원,아모잘탄정5/100밀리그램,0.0
이창준A,명문내과의원,아모잘탄정5/100밀리그램,75600.0
이창준A,서강흠내과의원,아모잘탄정5/100밀리그램,50400.0
이창준A,수지엘내과의원,아모잘탄정5/100밀리그램,50400.0
이창준A,연세소아청소년과의원,아모잘탄정5/100밀리그램,0.0
이창준A,수지중앙내과의원,아모잘탄정5/100밀리그램,75600.0
이창준A,엘림의원,아모잘탄정5/100밀리그램,50400.0
이창준A,최원석비뇨기과,아모잘탄정5/100밀리그램,0.0
이창준A,초이스이비인후과의원,아모잘탄정5/100밀리그램,0.0
이창준A,서울가정의학과의원,아모잘탄정5/100밀리그램,0.0
이창준A,미소모아내과의원,아모잘탄정5/100밀리그램,252000.0
이창준A,SOK수지속편한내과의원,아모잘탄정5/100밀리그램,100800.0
이창준A,바로새움정형외과,아모잘탄정5/100밀리그램,0.0
이창준A,동천연세소아청소년과의원,아모잘탄정5/100밀리그램,0.0
이창준A,더조은내과의원,아모잘탄정5/100밀리그램,0.0
이창준A,수지아산내과의원,아모잘탄정5/100밀리그램,151200.0
이창준A,김용한내과의원,아모잘탄정5/100밀리그램,1008000.0
이창준A,김진영내과,아모잘탄정5/100밀리그램,126000.0
이창준A,편한내과의원,아모잘탄정5/100밀리그램,25200.0
이창준A,상현연세내과의원,아모잘탄정5/100밀리그램,0.0
이창준A,수지바름의원,아모잘탄정5/100밀리그램,50400.0
이창준A,광교바른내과의원,아모잘탄정5/100밀리그램,0.0
이창준A,으뜸가정의학과의원,아모잘탄정5/100밀리그램,0.0
이창준A,수지본내과의원,아모잘탄정5/100밀리그램,50400.0
이창준A,삼성굿모닝의원,아모잘탄정5/100밀리그램,0.0
이창준A,해맑은내과의원,아모잘탄정5/100밀리그램,0.0
이창준A,현내과의원,아모잘탄정5/100밀리그램,0.0
이창준A,서울위(WE)편한내과의원,아모잘탄정5/100밀리그램,50400.0
이창준A,이승복내과의원,아모잘탄정5/100밀리그램,75600.0
이창준A,리&홍위즈의원,아모잘탄정5/100밀리그램,0.0
이창준A,한마음내과영상의학과의원,아모잘탄정5/100밀리그램,100800.0
이창준A,상현연세내과의원,아모잘탄정5/50밀리그램,83672.72727272726
이창준A,편한내과의원,아모잘탄정5/50밀리그램,31377.272727272728
이창준A,서울가정의학과의원,아모잘탄정5/50밀리그램,62754.545454545456
이창준A,서강흠내과의원,아모잘탄정5/50밀리그램,0.0
이창준A,엘림의원,아모잘탄정5/50밀리그램,20918.181818181816
이창준A,더조은내과의원,아모잘탄정5/50밀리그램,20918.181818181816
이창준A,한마음내과영상의학과의원,아모잘탄정5/50밀리그램,167345.45454545453
이창준A,서울제일내과의원,아모잘탄정5/50밀리그램,83672.72727272726
이창준A,수지엘내과의원,아모잘탄정5/50밀리그램,41836.36363636364
이창준A,명문내과의원,아모잘탄정5/50밀리그램,135968.1818181818
이창준A,리&홍위즈의원,아모잘탄정5/50밀리그램,83672.72727272726
이창준A,김진영내과,아모잘탄정5/50밀리그램,458805.4545454546
이창준A,이승복내과의원,아모잘탄정5/50밀리그램,62754.545454545456
이창준A,으뜸가정의학과의원,아모잘탄정5/50밀리그램,125509.0909090909
이창준A,초이스이비인후과의원,아모잘탄정5/50밀리그램,0.0
이창준A,광교연세소아청소년과의원,아모잘탄정5/50밀리그램,0.0
이창준A,수지본내과의원,아모잘탄정5/50밀리그램,146427.2727272727
이창준A,수지21세기의원,아모잘탄정5/50밀리그램,0.0
이창준A,삼성박내과의원,아모잘탄정5/50밀리그램,83672.72727272726
이창준A,삼성굿모닝의원,아모잘탄정5/50밀리그램,0.0
이창준A,이레소아청소년과의원,아모잘탄정5/50밀리그램,62754.545454545456
이창준A,수지바름의원,아모잘탄정5/50밀리그램,0.0
이창준A,진내과의원,아모잘탄정5/50밀리그램,104590.90909090907
이창준A,수지아산내과의원,아모잘탄정5/50밀리그램,320745.45454545453
이창준A,김용한내과의원,아모잘탄정5/50밀리그램,0.0
이창준A,현내과의원,아모잘탄정5/50밀리그램,292854.5454545454
이창준A,우리들내과의원,아모잘탄정5/50밀리그램,83672.72727272726
이창준A,스무살봄의원,아모잘탄정5/50밀리그램,0.0
이창준A,고려가정의원,아모잘탄정5/50밀리그램,41836.36363636364
이창준A,성복이안소아청소년과의원,아모잘탄정5/50밀리그램,0.0
이창준A,SOK수지속편한내과의원,아모잘탄정5/50밀리그램,564790.9090909091
이창준A,수지중앙내과의원,아모잘탄정5/50밀리그램,1439170.909090909
이창준A,누리가정의학과의원,아모잘탄정5/50밀리그램,0.0
이창준A,광교인내과의원,아모잘탄정5/50밀리그램,0.0
이창준A,연세소아청소년과의원,아모잘탄정5/50밀리그램,0.0
이창준A,해맑은내과의원,아모잘탄정5/50밀리그램,806744.5454545454
이창준A,광교바른내과의원,아모잘탄정5/50밀리그램,348636.36363636365
이창준A,힐링의원,아모잘탄정5/50밀리그램,41836.36363636364
이창준A,서울위(WE)편한내과의원,아모잘탄정5/50밀리그램,334690.90909090906
이창준A,성복서울아산소아청소년과의원,아모잘탄정5/50밀리그램,20918.181818181816
이창준A,빛마취통증의학과의원,아모잘탄정5/50밀리그램,0.0
이창준A,SOK수지속편한내과의원,아모잘탄큐정5/100/10밀리그램,73909.09090909091
이창준A,수지중앙내과의원,아모잘탄큐정5/100/10밀리그램,0.0
이창준A,명문내과의원,아모잘탄큐정5/100/10밀리그램,0.0
이창준A,서울위(WE)편한내과의원,아모잘탄큐정5/50/10밀리그램,66981.81818181818
이창준A,해맑은내과의원,아모잘탄큐정5/50/10밀리그램,152941.81818181818
이창준A,수지중앙내과의원,아모잘탄큐정5/50/10밀리그램,0.0
이창준A,수지아산내과의원,아모잘탄큐정5/50/10밀리그램,100472.72727272728
이창준A,명문내과의원,아모잘탄큐정5/50/10밀리그램,200945.45454545453
이창준A,광교바른내과의원,아모잘탄큐정5/50/10밀리그램,0.0
이창준A,현내과의원,아모잘탄큐정5/50/10밀리그램,66981.81818181818
이창준A,수지바름의원,아모잘탄큐정5/50/10밀리그램,0.0
이창준A,으뜸가정의학과의원,아모잘탄큐정5/50/5밀리그램,0.0
이창준A,성복이안소아청소년과의원,아모잘탄큐정5/50/5밀리그램,0.0
이창준A,서강흠내과의원,아모잘탄큐정5/50/5밀리그램,0.0
이창준A,명문내과의원,아모잘탄큐정5/50/5밀리그램,52472.72727272727
이창준A,해맑은내과의원,아모잘탄큐정5/50/5밀리그램,78709.09090909091
이창준A,수지21세기의원,아모잘탄큐정5/50/5밀리그램,0.0
이창준A,수지아산내과의원,아모잘탄큐정5/50/5밀리그램,157418.1818181818
이창준A,엘림의원,아모잘탄큐정5/50/5밀리그램,61218.181818181816
이창준A,삼성굿모닝의원,아모잘탄큐정5/50/5밀리그램,0.0
이창준A,수지본내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,한마음내과영상의학과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,김진영내과,아모잘탄플러스정5/50/12.5밀리그램,591272.7272727273
이창준A,리&홍위즈의원,아모잘탄플러스정5/50/12.5밀리그램,66518.18181818181
이창준A,더조은내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이창준A,서울제일내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,으뜸가정의학과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,현내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,해맑은내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,스무살봄의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,수지엘내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이창준A,서강흠내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,수지중앙내과의원,아모잘탄플러스정5/50/12.5밀리그램,177381.81818181818
이창준A,수지아산내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,김용한내과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,서울가정의학과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,명문내과의원,아모잘탄플러스정5/50/12.5밀리그램,476713.6363636364
이창준A,연세소아청소년과의원,아모잘탄플러스정5/50/12.5밀리그램,0.0
이창준A,진내과의원,아모잘탄플러스정5/50/12.5밀리그램,44345.45454545455
이창준A,SOK수지속편한내과의원,아모잘탄플러스정5/50/12.5밀리그램,133036.36363636365
이창준A,엘림의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,스무살봄의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,수지본내과의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
이창준A,김진영내과,아모잘탄플러스정5/100/12.5밀리그램,132818.1818181818
이창준A,진내과의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
이창준A,명문내과의원,아모잘탄플러스정5/100/12.5밀리그램,717218.1818181818
이창준A,수지바름의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,성복서울아산소아청소년과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,SOK수지속편한내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,광교바른내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,수지중앙내과의원,아모잘탄플러스정5/100/12.5밀리그램,26563.636363636364
이창준A,수지아산내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,해맑은내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,현내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,서울위(WE)편한내과의원,아모잘탄플러스정5/100/12.5밀리그램,53127.27272727273
이창준A,편한내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,리&홍위즈의원,아모잘탄플러스정5/100/12.5밀리그램,26563.636363636364
이창준A,빛마취통증의학과의원,아모잘탄플러스정5/100/12.5밀리그램,106254.54545454544
이창준A,수지엘내과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,연세소아청소년과의원,아모잘탄플러스정5/100/12.5밀리그램,0.0
이창준A,한마음내과영상의학과의원,아모잘탄플러스정5/100/25밀리그램,161672.7272727273
이창준A,SOK수지속편한내과의원,아모잘탄플러스정5/100/25밀리그램,0.0
이창준A,수지엘내과의원,아모잘탄플러스정5/100/25밀리그램,53890.90909090909
이창준A,서강흠내과의원,아모잘탄플러스정5/100/25밀리그램,0.0
이창준A,으뜸가정의학과의원,아모잘탄플러스정5/100/25밀리그램,26945.454545454544
이창준A,수지중앙내과의원,아모잘탄플러스정5/100/25밀리그램,0.0
이창준A,수지아산내과의원,아모잘탄플러스정5/100/25밀리그램,0.0
이창준A,현내과의원,아모잘탄엑스큐정 5/100/5/10mg,0.0
이창준A,삼성굿모닝의원,아모잘탄엑스큐정 5/100/5/10mg,0.0
이창준A,명문내과의원,아모잘탄엑스큐정 5/50/10/10mg,155290.9090909091
이창준A,현내과의원,아모잘탄엑스큐정 5/50/20/10mg,0.0
이창준A,서울제일내과의원,아모잘탄엑스큐정 5/50/5/10mg,128045.45454545454
이호진,이동훈내과의원,아모잘탄정10/50밀리그램,60163.63636363636
이호진,365일열린소사벌연합의원,아모잘탄정10/50밀리그램,210572.7272727273
이호진,중앙의원,아모잘탄정10/50밀리그램,315859.0909090909
이호진,송승호내과의원,아모잘탄정10/50밀리그램,0.0
이호진,굿모닝재활의학과의원,아모잘탄정10/50밀리그램,0.0
이호진,의료법인 정오의료재단 정음의원,아모잘탄정10/50밀리그램,0.0
이호진,성모자혜의원,아모잘탄정10/50밀리그램,150409.0909090909
이호진,건강드림내과의원,아모잘탄정10/50밀리그램,90245.45454545454
이호진,아주의원,아모잘탄정10/50밀리그램,0.0
이호진,하나의원,아모잘탄정10/50밀리그램,0.0
이호진,연세한빛외과의원,아모잘탄정10/50밀리그램,90245.45454545454
이호진,하북한사랑의원,아모잘탄정10/50밀리그램,0.0
이호진,동산의원,아모잘탄정10/50밀리그램,0.0
이호진,김두희가정의학과의원,아모잘탄정10/50밀리그램,60163.63636363636
이호진,연세가정의원,아모잘탄정10/50밀리그램,0.0
이호진,365연합의원,아모잘탄정10/50밀리그램,541472.7272727273
이호진,기독내과의원,아모잘탄정10/50밀리그램,60163.63636363636
이호진,오제호내과의원,아모잘탄정10/50밀리그램,0.0
이호진,미리내의원,아모잘탄정10/50밀리그램,28076.36363636364
이호진,오제호내과의원,아모잘탄정5/100밀리그램,151200.0
이호진,현가정의원,아모잘탄정5/100밀리그램,0.0
이호진,미소아과의원,아모잘탄정5/100밀리그램,0.0
이호진,나정일내과의원,아모잘탄정5/100밀리그램,226800.0
이호진,하나의원,아모잘탄정5/100밀리그램,100800.0
이호진,우리들외과의원,아모잘탄정5/100밀리그램,201600.0
이호진,365연합의원,아모잘탄정5/100밀리그램,151200.0
이호진,미리내의원,아모잘탄정5/100밀리그램,0.0
이호진,의료법인 정오의료재단 정음의원,아모잘탄정5/100밀리그램,50400.0
이호진,연세제일의원,아모잘탄정5/100밀리그램,378000.0
이호진,이경록정형외과의원,아모잘탄정5/100밀리그램,0.0
이호진,성모자혜의원,아모잘탄정5/100밀리그램,0.0
이호진,명내과의원,아모잘탄정5/100밀리그램,0.0
이호진,이성미베스트의원,아모잘탄정5/100밀리그램,50400.0
이호진,삼성서울내과의원,아모잘탄정5/100밀리그램,180600.0
이호진,아주의원,아모잘탄정5/100밀리그램,25200.0
이호진,중앙의원,아모잘탄정5/100밀리그램,680400.0
이호진,연세정형외과의원,아모잘탄정5/100밀리그램,75600.0
이호진,오앤유내과영상의학과의원,아모잘탄정5/100밀리그램,50400.0
이호진,연세가정의원,아모잘탄정5/100밀리그램,378000.0
이호진,동산의원,아모잘탄정5/100밀리그램,0.0
이호진,길내과의원,아모잘탄정5/100밀리그램,100800.0
이호진,송승호내과의원,아모잘탄정5/100밀리그램,546000.0
이호진,현대재활의학과의원,아모잘탄정5/100밀리그램,0.0
이호진,정동국내과의원,아모잘탄정5/100밀리그램,75600.0
이호진,365일열린소사벌연합의원,아모잘탄정5/100밀리그램,226800.0
이호진,송탄베스트의원,아모잘탄정5/100밀리그램,75600.0
이호진,건강드림내과의원,아모잘탄정5/100밀리그램,905520.0
이호진,연세재활의학과의원,아모잘탄정5/100밀리그램,147840.0
이호진,연세한빛외과의원,아모잘탄정5/100밀리그램,75600.0
이호진,이동훈내과의원,아모잘탄정5/100밀리그램,174720.0
이호진,김두희가정의학과의원,아모잘탄정5/100밀리그램,75600.0
이호진,서울아산내과의원,아모잘탄정5/100밀리그램,50400.0
이호진,하북한사랑의원,아모잘탄정5/100밀리그램,151200.0
이호진,좋은샘가정의학과의원,아모잘탄정5/100밀리그램,0.0
이호진,서울내과의원,아모잘탄정5/100밀리그램,126000.0
이호진,굿모닝재활의학과의원,아모잘탄정5/100밀리그램,75600.0
이호진,송탄정형외과의원,아모잘탄정5/100밀리그램,100800.0
이호진,기독내과의원,아모잘탄정5/100밀리그램,75600.0
이호진,연세가정의원,아모잘탄정5/50밀리그램,376527.2727272727
이호진,삼성서울내과의원,아모잘탄정5/50밀리그램,313772.7272727273
이호진,미리내의원,아모잘탄정5/50밀리그램,20918.181818181816
이호진,송승호내과의원,아모잘탄정5/50밀리그램,209181.81818181812
이호진,미소아과의원,아모잘탄정5/50밀리그램,104590.90909090907
이호진,서울내과의원,아모잘탄정5/50밀리그램,251018.1818181818
이호진,하북한사랑의원,아모잘탄정5/50밀리그램,125509.0909090909
이호진,중앙의원,아모잘탄정5/50밀리그램,1192336.3636363635
이호진,김두희가정의학과의원,아모잘탄정5/50밀리그램,323534.5454545454
이호진,현가정의원,아모잘탄정5/50밀리그램,0.0
이호진,서울아산내과의원,아모잘탄정5/50밀리그램,125509.0909090909
이호진,송탄베스트의원,아모잘탄정5/50밀리그램,41836.36363636364
이호진,현대재활의학과의원,아모잘탄정5/50밀리그램,0.0
이호진,기독내과의원,아모잘탄정5/50밀리그램,62754.545454545456
이호진,365연합의원,아모잘탄정5/50밀리그램,2560385.4545454546
이호진,좋은샘가정의학과의원,아모잘탄정5/50밀리그램,355609.0909090909
이호진,연세정형외과의원,아모잘탄정5/50밀리그램,83672.72727272726
이호진,오앤유내과영상의학과의원,아모잘탄정5/50밀리그램,240559.09090909088
이호진,송탄정형외과의원,아모잘탄정5/50밀리그램,0.0
이호진,샤렌의원,아모잘탄정5/50밀리그램,0.0
이호진,명내과의원,아모잘탄정5/50밀리그램,146427.2727272727
이호진,동산의원,아모잘탄정5/50밀리그램,0.0
이호진,나정일내과의원,아모잘탄정5/50밀리그램,564790.9090909091
이호진,길내과의원,아모잘탄정5/50밀리그램,83672.72727272726
이호진,이성미베스트의원,아모잘탄정5/50밀리그램,41836.36363636364
이호진,연세한빛외과의원,아모잘탄정5/50밀리그램,167345.45454545453
이호진,365일열린소사벌연합의원,아모잘탄정5/50밀리그램,878563.6363636364
이호진,하나의원,아모잘탄정5/50밀리그램,271936.36363636365
이호진,굿모닝재활의학과의원,아모잘탄정5/50밀리그램,41836.36363636364
이호진,아주의원,아모잘탄정5/50밀리그램,146427.2727272727
이호진,건강드림내과의원,아모잘탄정5/50밀리그램,2897168.1818181816
이호진,성모자혜의원,아모잘탄정5/50밀리그램,230100.0
이호진,연세재활의학과의원,아모잘탄정5/50밀리그램,104590.90909090907
이호진,의료법인 정오의료재단 정음의원,아모잘탄정5/50밀리그램,167345.45454545453
이호진,연세제일의원,아모잘탄정5/50밀리그램,418363.6363636364
이호진,오제호내과의원,아모잘탄정5/50밀리그램,230100.0
이호진,이동훈내과의원,아모잘탄정5/50밀리그램,868104.5454545454
이호진,이경록정형외과의원,아모잘탄정5/50밀리그램,20918.181818181816
이호진,송승호내과의원,아모잘탄큐정5/100/5밀리그램,0.0
이호진,삼성서울내과의원,아모잘탄큐정5/100/5밀리그램,29700.0
이호진,나정일내과의원,아모잘탄큐정5/100/5밀리그램,0.0
이호진,365연합의원,아모잘탄큐정5/100/5밀리그램,0.0
이호진,연세가정의원,아모잘탄큐정5/100/10밀리그램,0.0
이호진,이동훈내과의원,아모잘탄큐정5/100/10밀리그램,0.0
